"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Eif1a",3.87313280313018e-09,0.265215739081224,0.688,0.539,4.30033935131543e-05,"1","Eif1a"
"Ywhah",3.89573080008902e-09,0.254953072269959,0.891,0.821,4.32542990733884e-05,"1","Ywhah"
"Tubb5",4.03763793943922e-09,0.289500752402193,0.931,0.865,4.48298940415937e-05,"1","Tubb5"
"Mbnl2",4.85435603816504e-09,0.289527539019068,0.822,0.682,5.38979150917465e-05,"1","Mbnl2"
"Crem",5.05562384077426e-09,0.363482972583494,0.48,0.314,5.61325915041166e-05,"1","Crem"
"Cct6a",5.42190006424564e-09,0.289774338992139,0.776,0.61,6.01993564133193e-05,"1","Cct6a"
"Slc25a11",5.99682720450195e-09,0.254982618939596,0.95,0.82,6.65827724515851e-05,"1","Slc25a11"
"Paics",7.40657607538939e-09,0.251820860372332,0.685,0.508,8.22352141650483e-05,"1","Paics"
"Aplp1",7.89424763274786e-09,0.28798292475994,0.931,0.841,8.76498314663995e-05,"1","Aplp1"
"Rtn4",1.09691883015811e-08,0.288788674594282,0.86,0.749,0.000121790897712455,"1","Rtn4"
"Tob1",1.13322832611964e-08,0.318083353130854,0.601,0.437,0.000125822341049064,"1","Tob1"
"Ifi47",1.22483655908246e-08,0.362750693161912,0.368,0.213,0.000135993603154926,"1","Ifi47"
"Trim35",1.30122509366702e-08,0.292726326047484,0.71,0.557,0.00014447502214985,"1","Trim35"
"Myzap",1.7452917246065e-08,0.272548058409124,0.757,0.611,0.000193779740183059,"1","Myzap"
"Map1lc3a",1.77864409828497e-08,0.273483355064825,0.944,0.906,0.00019748285423258,"1","Map1lc3a"
"Serpinb6a",1.86154006558081e-08,0.263925531834612,0.67,0.509,0.000206686793481437,"1","Serpinb6a"
"Fnta",1.86842028690759e-08,0.260307966317091,0.654,0.517,0.00020745070445535,"1","Fnta"
"Srsf3",3.20306942372305e-08,0.251922450713569,0.854,0.753,0.00035563679811597,"1","Srsf3"
"Crmp1",3.38308249017841e-08,0.261812050630698,0.53,0.367,0.000375623648884509,"1","Crmp1"
