"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gadd45g",8.10287918304674e-57,1.46275074710433,0.628,0.346,8.9966267569368e-53,"0","Gadd45g"
"Pcsk1n",6.19456275975605e-56,0.436958334858526,1,1,6.87782303215714e-52,"0","Pcsk1n"
"Tsc22d1",1.14195919460702e-48,0.715387569409439,0.83,0.622,1.26791729377218e-44,"0","Tsc22d1"
"Psme1",6.47173336828081e-48,0.463640626504331,0.99,0.928,7.18556555880218e-44,"0","Psme1"
"Psme2",6.77434612419256e-48,0.5142167963738,0.945,0.752,7.521556501691e-44,"0","Psme2"
"Slc25a25",1.20344970844856e-47,0.609178220369084,0.433,0.167,1.33619021129044e-43,"0","Slc25a25"
"Hspa5",8.8622298967515e-46,0.473127367044954,0.993,0.987,9.83973385436319e-42,"0","Hspa5"
"Dnaaf2",8.95406709249214e-41,0.559949608865101,0.401,0.16,9.94170069279402e-37,"0","Dnaaf2"
"Cfl1",1.90003479332571e-40,0.420057052943015,0.965,0.939,2.10960863102953e-36,"0","Cfl1"
"Fosb",2.29750348571314e-40,0.705011017050299,0.753,0.576,2.5509181201873e-36,"0","Fosb"
"Stmn1",6.52276042965544e-39,0.497088434737853,0.981,0.963,7.24222090504644e-35,"0","Stmn1"
"Man2b2",1.18688920465347e-37,0.357610920999104,1,0.997,1.31780308392675e-33,"0","Man2b2"
"Atp6v0c",2.16786317828734e-37,0.324072204465501,1,0.999,2.40697848685243e-33,"0","Atp6v0c"
"Dnaja1",2.58552332379662e-37,0.571289949261962,0.88,0.775,2.87070654641139e-33,"0","Dnaja1"
"Myl6",2.6920152547577e-36,0.348595705321534,0.983,0.981,2.98894453735747e-32,"0","Myl6"
"Atf4",3.15744884623483e-36,0.649350516996891,0.815,0.679,3.50571545397453e-32,"0","Atf4"
"Gnb2",4.04006453617742e-36,0.385741692316304,0.975,0.964,4.48568365451779e-32,"0","Gnb2"
"Akr1a1",2.56127236530715e-35,0.406090266914942,0.967,0.925,2.84378070720052e-31,"0","Akr1a1"
"Hspe1",5.91863020143654e-35,0.589608567451087,0.905,0.832,6.57145511265499e-31,"0","Hspe1"
"Klf4",5.00997538572924e-34,0.478516212749926,0.284,0.095,5.56257567077518e-30,"0","Klf4"
"Clu",1.31084661986076e-33,0.339983780260168,1,0.999,1.4554330020314e-29,"0","Clu"
"Cox6a1",2.04494952342373e-32,0.356685872699228,0.984,0.958,2.27050745585737e-28,"0","Cox6a1"
"Doc2g",3.13499001442442e-32,0.506282203007809,0.879,0.744,3.48077941301543e-28,"0","Doc2g"
"Bsg",3.60499709537932e-32,0.32325377940391,0.999,0.991,4.00262827499966e-28,"0","Bsg"
"Nr4a1",4.28878535437881e-32,0.547500978475086,0.517,0.272,4.76183837896679e-28,"0","Nr4a1"
"Rgs2",5.01293974196416e-32,0.963905749201397,0.468,0.256,5.56586699550281e-28,"0","Rgs2"
"Prnp",5.78609366784585e-32,0.369657571097392,0.955,0.884,6.42429979940925e-28,"0","Prnp"
"Mcl1",1.42367405091074e-31,0.444658601948862,0.519,0.287,1.58070529872619e-27,"0","Mcl1"
"Atf3",3.63419657726976e-29,0.905025756358376,0.342,0.151,4.03504845974261e-25,"0","Atf3"
"Psmb10",7.08179898682985e-29,0.428717499668617,0.72,0.508,7.86292141507718e-25,"0","Psmb10"
"Eno1",1.13736813297097e-28,0.444968446461028,0.805,0.601,1.26281983803767e-24,"0","Eno1"
"Ifi47",1.85177484831641e-28,0.380269008223101,0.329,0.14,2.05602561408571e-24,"0","Ifi47"
"Fam89a",3.12554019652379e-28,0.486345153265439,0.75,0.543,3.47028728020037e-24,"0","Fam89a"
"Irf1",5.04812279840518e-28,0.414707254105381,0.551,0.322,5.60493074306927e-24,"0","Irf1"
"Wfdc2",2.29131309807772e-27,0.626558954704534,0.869,0.703,2.54404493279569e-23,"0","Wfdc2"
"Zc3h10",2.04521674066092e-26,0.255623635658742,1,1,2.27080414715582e-22,"0","Zc3h10"
"Irs2",2.30541500842728e-26,0.346773167079003,0.367,0.168,2.55970228385681e-22,"0","Irs2"
"Cox6c",4.71651037707973e-26,0.307849729571779,0.987,0.965,5.23674147167162e-22,"0","Cox6c"
"Caly",7.54553897257027e-26,0.326678865890255,0.986,0.945,8.37781192124477e-22,"0","Caly"
"Stmn3",1.07006782143787e-25,0.409289833925561,0.892,0.72,1.18809630214246e-21,"0","Stmn3"
"Snrpn",1.12339180791309e-25,0.36761836901832,0.896,0.763,1.2473019243259e-21,"0","Snrpn"
"Prdx2",2.54375064504994e-25,0.298196812618526,0.978,0.966,2.82432634119895e-21,"0","Prdx2"
"Cdo1",5.91434567848205e-25,0.635018332367198,0.7,0.509,6.56669800681862e-21,"0","Cdo1"
"Btg1",8.2386562186766e-25,0.541193580483494,0.704,0.533,9.14737999959663e-21,"0","Btg1"
"Oaz1",9.59979744164137e-25,0.274960844622441,1,0.996,1.06586550994544e-20,"0","Oaz1"
"Coq10b",1.11239338888233e-24,0.499695834847832,0.345,0.167,1.23509037967606e-20,"0","Coq10b"
"Sec11c",2.23768950942033e-24,0.286118433441222,0.997,0.977,2.48450666230939e-20,"0","Sec11c"
"Selenof",4.86567915894624e-24,0.28407407128755,0.997,0.992,5.40236357017801e-20,"0","Selenof"
"Cited2",5.73709293422767e-24,0.416125405905778,0.431,0.231,6.36989428487299e-20,"0","Cited2"
"Hsph1",6.39561473368821e-24,0.448520813714323,0.701,0.492,7.10105103881403e-20,"0","Hsph1"
"Tspan3",5.01077684109317e-23,0.302710803758335,0.954,0.913,5.56346552666575e-19,"0","Tspan3"
"Actg1",1.46180107989615e-22,0.532044521934613,0.945,0.937,1.62303773900869e-18,"0","Actg1"
"Ucp2",1.47455730592178e-22,0.317836112787543,0.991,0.965,1.63720097676495e-18,"0","Ucp2"
"Psmb8",1.76254647203442e-22,0.376326757693229,0.576,0.376,1.95695534789982e-18,"0","Psmb8"
"Rtn4",2.65848422363446e-22,0.370260923394216,0.812,0.647,2.95171503350134e-18,"0","Rtn4"
"Cox4i1",4.76810895738402e-22,0.267014336142846,0.994,0.994,5.29403137538347e-18,"0","Cox4i1"
"Tiparp",5.41288487343132e-22,0.385674861741113,0.31,0.146,6.00992607497079e-18,"0","Tiparp"
"Rasd1",1.61504924583163e-21,0.638352647653892,0.789,0.64,1.79318917764686e-17,"0","Rasd1"
"Cebpb",1.70375062479624e-21,0.491527543795804,0.434,0.245,1.89167431871127e-17,"0","Cebpb"
"Ier2",2.19977873479898e-21,0.717133362853799,0.595,0.446,2.44241432924731e-17,"0","Ier2"
"Arf5",2.62989501094778e-21,0.288238300815493,0.928,0.903,2.91997243065532e-17,"0","Arf5"
"Ddit4l",3.31409483381114e-21,0.450545912736528,0.641,0.435,3.6796394939805e-17,"0","Ddit4l"
"Snca",5.50763723832681e-21,0.364922328503407,0.745,0.564,6.11512962571425e-17,"0","Snca"
"Taf3",5.76634072007345e-21,0.308445815230855,0.903,0.815,6.40236810149755e-17,"0","Taf3"
"Actb",5.843176147475e-21,0.341699024170306,0.996,0.993,6.48767847654149e-17,"0","Actb"
"Tmem140",1.74726365675257e-20,0.273266860446324,0.387,0.206,1.93998683809238e-16,"0","Tmem140"
"Pgam1",2.87363967986222e-20,0.300153998224959,0.931,0.829,3.19060213655102e-16,"0","Pgam1"
"Bhlhe40",4.73619428570596e-20,0.294552046768035,0.312,0.15,5.25859651541932e-16,"0","Bhlhe40"
"Arl4a",9.7522546052569e-20,0.335105325876062,0.46,0.279,1.08279282882167e-15,"0","Arl4a"
"Cltb",1.1980872003893e-19,0.311149372778863,0.846,0.722,1.33023621859224e-15,"0","Cltb"
"Slc25a11",1.20230975677368e-19,0.311202625132383,0.762,0.565,1.33492452294582e-15,"0","Slc25a11"
"Resp18",2.1910246875697e-19,0.286169873318821,1,1,2.43269471060864e-15,"0","Resp18"
"Armcx6",2.87289983169457e-19,0.296373752456031,0.684,0.49,3.18978068313048e-15,"0","Armcx6"
"Cst3",3.18030035899477e-19,0.283736584608286,0.996,0.993,3.5310874885919e-15,"0","Cst3"
"Cnih2",7.90364932413283e-19,0.332886974820492,0.69,0.509,8.77542184458468e-15,"0","Cnih2"
"Tuba4a",8.49215220211695e-19,0.339846353822463,0.655,0.478,9.42883659001044e-15,"0","Tuba4a"
"Pja1",9.66946731749788e-19,0.402702052916173,0.59,0.414,1.07360095626179e-14,"0","Pja1"
"Sod1",1.64516051958195e-18,0.256386944116811,0.954,0.92,1.82662172489184e-14,"0","Sod1"
"Cish",1.96262484400625e-18,0.262343721929539,0.267,0.125,2.17910236430014e-14,"0","Cish"
"Ptges3",6.15143878126149e-18,0.302073771623757,0.82,0.7,6.82994247883464e-14,"0","Ptges3"
"Lamp1",1.13886219282949e-17,0.290250547558507,0.908,0.803,1.26447869269859e-13,"0","Lamp1"
"Arpc1a",1.29569673443624e-17,0.286757480459805,0.818,0.649,1.43861208424456e-13,"0","Arpc1a"
"Ptms",1.41332405036411e-17,0.263243296341022,0.968,0.964,1.56921369311927e-13,"0","Ptms"
"Psma6",3.77215527229721e-17,0.291481164531142,0.859,0.73,4.18822399883159e-13,"0","Psma6"
"Cdc42",4.32123613253336e-17,0.253614919808425,0.932,0.909,4.79786847795178e-13,"0","Cdc42"
"Ddit3",4.84535401492783e-17,0.517297068563588,0.535,0.361,5.37979656277437e-13,"0","Ddit3"
"Idi1",8.5593157216545e-17,0.507589133013657,0.336,0.188,9.50340824575299e-13,"0","Idi1"
"Tubb4b",4.29216659073025e-16,0.297748482838503,0.73,0.535,4.7655925656878e-12,"0","Tubb4b"
"Gem",4.35290843213095e-16,0.48751370961386,0.234,0.11,4.833034232195e-12,"0","Gem"
"Clta",4.85287792598354e-16,0.257358597087962,0.941,0.9,5.38815036121952e-12,"0","Clta"
"Sumo1",6.6271408175892e-16,0.280769870221414,0.844,0.707,7.35811444976929e-12,"0","Sumo1"
"Nell2",7.65402859392828e-16,0.308154718332515,0.602,0.442,8.49826794783857e-12,"0","Nell2"
"Ndufa8",1.00364242731771e-15,0.277079940893882,0.791,0.607,1.11434418705085e-11,"0","Ndufa8"
"Mxd4",1.29067989302181e-15,0.320424118233718,0.788,0.626,1.43304188522212e-11,"0","Mxd4"
"Nedd8",2.43158604980958e-15,0.263320942457573,0.743,0.584,2.69978999110357e-11,"0","Nedd8"
"Map1lc3a",4.36864496307997e-15,0.31594750787034,0.827,0.752,4.85050650250769e-11,"0","Map1lc3a"
"Camk1",4.68628533779825e-15,0.291909703424653,0.81,0.671,5.20318261055739e-11,"0","Camk1"
"Cisd1",4.71099059011793e-15,0.27952643129004,0.825,0.692,5.23061285220794e-11,"0","Cisd1"
"Ndufb11",5.1058318721212e-15,0.252510540066873,0.949,0.914,5.66900512761617e-11,"0","Ndufb11"
"Rnf139",5.97692738165823e-15,0.263022225673593,0.89,0.821,6.63618247185514e-11,"0","Rnf139"
"Nr4a2",6.03593998165219e-15,0.423508694423301,0.336,0.193,6.70170416162843e-11,"0","Nr4a2"
"Vdac2",6.26464847177469e-15,0.256728211185424,0.843,0.669,6.95563919821144e-11,"0","Vdac2"
"Tnfrsf12a",6.40810707267908e-15,0.355309305033181,0.573,0.413,7.11492128279558e-11,"0","Tnfrsf12a"
"Uqcrfs1",9.21243175897169e-15,0.263260716838707,0.821,0.688,1.02285629819863e-10,"0","Uqcrfs1"
"Tusc3",1.27182758872222e-14,0.255832580098696,0.898,0.807,1.41211017175828e-10,"0","Tusc3"
"Stub1",1.29606522320748e-14,0.259781458860045,0.883,0.789,1.43902121732726e-10,"0","Stub1"
"Psmd8",1.64495688989388e-14,0.291971830088831,0.641,0.478,1.82639563484917e-10,"0","Psmd8"
"Insig1",3.47895721962605e-14,0.328332852992054,0.299,0.166,3.8626862009508e-10,"0","Insig1"
"Psma5",5.22543003040638e-14,0.267717952971227,0.769,0.585,5.8017949627602e-10,"0","Psma5"
"Basp1",6.02234421437535e-14,0.277133014811755,0.759,0.602,6.68660878122095e-10,"0","Basp1"
"Tmem176b",1.16321873938167e-13,0.271556871545206,0.756,0.588,1.29152176633547e-09,"0","Tmem176b"
"Hs3st1",1.58656218805356e-13,0.285185291188242,0.508,0.351,1.76155999739587e-09,"0","Hs3st1"
"Atn1",1.83688272180236e-13,0.265998549252601,0.861,0.761,2.03949088601716e-09,"0","Atn1"
"Jund",1.95850554711696e-13,0.274426976359786,0.519,0.365,2.17452870896396e-09,"0","Jund"
"Crem",2.05837488466806e-13,0.303566943994428,0.42,0.27,2.28541363444694e-09,"0","Crem"
"Atp6v0d1",2.41934607517399e-13,0.271954661281306,0.835,0.717,2.68619994726568e-09,"0","Atp6v0d1"
"Srsf3",2.43084468488519e-13,0.267465192739056,0.683,0.526,2.69896685362803e-09,"0","Srsf3"
"Psmb9",2.94832124363134e-13,0.25482306263369,0.561,0.402,3.27352107680387e-09,"0","Psmb9"
"Pebp1",4.54509963005195e-13,0.25376751091344,0.76,0.616,5.04642411924668e-09,"0","Pebp1"
"Klf9",4.87786636403413e-13,0.259034020480806,0.488,0.33,5.41589502398709e-09,"0","Klf9"
"Igtp",5.7291412563763e-13,0.284972514022474,0.309,0.181,6.3610655369546e-09,"0","Igtp"
"Iscu",4.02039852325096e-12,0.253602629341642,0.696,0.547,4.46384848036555e-08,"0","Iscu"
"Hes6",4.48623359386197e-12,0.298451027959497,0.681,0.522,4.98106515926495e-08,"0","Hes6"
"Gtf2h5",9.27583558272153e-12,0.268282946684371,0.798,0.701,1.02989602474957e-07,"0","Gtf2h5"
"Smdt1",1.17960217995597e-11,0.258503926159797,0.828,0.742,1.30971230040511e-07,"0","Smdt1"
"Vdac1",1.91467602800921e-11,0.25781071891848,0.807,0.666,2.12586479389863e-07,"0","Vdac1"
"Fabp3",3.73676732035934e-11,0.271397118734671,0.392,0.259,4.14893275579497e-07,"0","Fabp3"
"Hspb1",5.46283260073363e-11,1.28126679127593,0.287,0.18,6.06538303659455e-07,"0","Hspb1"
"Calml4",2.13166947286526e-10,0.268602855643684,0.378,0.249,2.3667926157223e-06,"0","Calml4"
"Myzap",5.39403283470145e-10,0.319515854267504,0.569,0.444,5.98899465636902e-06,"0","Myzap"
"Herpud1",4.65518365026387e-08,0.269632476793886,0.462,0.348,0.000516865040688798,"0","Herpud1"
"Pomc",4.47339093334148e-53,0.602610906680574,1,0.999,4.96680595328904e-49,"1","Pomc"
"Ly6h1",3.06635502830272e-42,0.423230057288432,1,0.944,3.40457398792451e-38,"1","Ly6h"
"Sec11c1",2.65187574420478e-35,0.379391985006738,0.993,0.98,2.94437763879057e-31,"1","Sec11c"
"Resp181",3.71974732267223e-33,0.374700714028359,1,1,4.13003545236298e-29,"1","Resp18"
"Uqcrh",3.6233766723723e-23,0.302091584236348,0.97,0.926,4.02303511933497e-19,"1","Uqcrh"
"Wfdc21",2.23844743736588e-19,0.363181562856925,0.87,0.711,2.48534818970734e-15,"1","Wfdc2"
"Ndufa4",6.40638675276295e-19,0.272409328850462,0.99,0.986,7.1130112115927e-15,"1","Ndufa4"
"Caly1",2.95401442346623e-18,0.287312760221159,0.985,0.947,3.27984221437455e-14,"1","Caly"
"Pin1",1.16771260726427e-16,0.297108055519761,0.82,0.661,1.29651130784552e-12,"1","Pin1"
"Nudt8",1.96305544233436e-16,0.289391861101114,0.73,0.55,2.17958045762384e-12,"1","Nudt8"
"Stmn31",2.93049689155697e-16,0.297576508615007,0.89,0.729,3.2537306986957e-12,"1","Stmn3"
"Tmem176a",1.30267856572913e-15,0.296039724753318,0.821,0.66,1.44636401152905e-11,"1","Tmem176a"
"Nedd81",5.3553018000589e-14,0.251832970925805,0.764,0.586,5.9459915886054e-10,"1","Nedd8"
"Cox7b",7.06865238477881e-14,0.253804800309319,0.895,0.842,7.84832474281991e-10,"1","Cox7b"
"C1qtnf4",8.49239924972718e-14,0.255930896821218,0.568,0.396,9.42911088697209e-10,"1","C1qtnf4"
"Doc2g1",1.29007501968211e-13,0.272137787023293,0.909,0.742,1.43237029435304e-09,"1","Doc2g"
"Nsg1",1.36601224744557e-13,0.268419672558164,0.941,0.846,1.51668339833881e-09,"1","Nsg1"
"Fam89a1",9.48259956351013e-13,0.294422359865649,0.715,0.565,1.05285302953653e-08,"1","Fam89a"
"Timm8b",9.34654924273757e-11,0.253141013707961,0.857,0.772,1.03774736242115e-06,"1","Timm8b"
"Fos1",4.95505738346674e-24,0.498234742891245,1,0.896,5.50160021286312e-20,"3","Fos"
"Dnajb11",6.91211101185705e-15,0.400189999126646,0.908,0.693,7.67451685646489e-11,"3","Dnajb1"
"Hsp90aa11",1.84444683960384e-13,0.416623422915832,0.975,0.956,2.04788932601214e-09,"3","Hsp90aa1"
"Socs31",1.19446067953614e-10,0.350172059425619,0.604,0.387,1.32620969248897e-06,"3","Socs3"
"Egr11",3.40272374843041e-10,0.309061640234734,0.871,0.669,3.77804417788229e-06,"3","Egr1"
"Jun1",6.99774225752553e-10,0.31725338591993,0.812,0.672,7.7695932285306e-06,"3","Jun"
"Btg21",2.45020049767138e-09,0.330935072596361,0.858,0.693,2.72045761256454e-05,"3","Btg2"
"Zfp361",5.72412257297475e-09,0.478213586486363,0.471,0.301,6.35549329277387e-05,"3","Zfp36"
"Hspa81",6.52789767765164e-09,0.27968692438553,0.946,0.9,7.24792479149662e-05,"3","Hspa8"
"Dnaja11",4.76355511939057e-08,0.258104876528544,0.896,0.795,0.000528897524905935,"3","Dnaja1"
"Ier21",7.88589183858863e-08,0.326434197557663,0.629,0.473,0.000875570570838496,"3","Ier2"
"Irs21",6.98772392487055e-07,0.304480275416617,0.333,0.212,0.00775846987378377,"3","Irs2"
"Fosb1",9.11735209949882e-07,0.283626850595376,0.787,0.609,0.0101229960360735,"3","Fosb"
"Pcolce",1.40457669519493e-161,0.998519592002387,0.606,0.036,1.55950150467493e-157,"4","Pcolce"
"Prex2",3.12366522229344e-151,0.579081995123891,0.388,0.008,3.46820549631241e-147,"4","Prex2"
"Cgref1",4.46230501299247e-146,0.628867015555271,0.381,0.008,4.95449725592554e-142,"4","Cgref1"
"Gal",1.88011135625819e-144,2.39574973897665,0.606,0.047,2.08748763885347e-140,"4","Gal"
"Pou1f1",3.81390212136481e-127,1.38346840553875,0.819,0.125,4.23457552535135e-123,"4","Pou1f1"
"Kctd4",1.48914113857387e-125,0.426694981276737,0.3,0.004,1.65339340615857e-121,"4","Kctd4"
"Grik1",7.77050173237941e-114,0.515482693757457,0.331,0.01,8.62758807346086e-110,"4","Grik1"
"Pcdh18",6.11448243866961e-111,0.346109294413546,0.256,0.003,6.78890985165486e-107,"4","Pcdh18"
"Tmem35a",1.1325743065049e-104,0.58769066944497,0.381,0.02,1.25749725251239e-100,"4","Tmem35a"
"Prl",2.2931940162658e-99,5.41052202831821,1,1,2.54613331625991e-95,"4","Prl"
"Olfm1",1.29758658918479e-95,1.55098761103702,0.794,0.175,1.44071038997187e-91,"4","Olfm1"
"Gpr12",1.25283496375137e-94,0.296361805772815,0.219,0.003,1.39102266025314e-90,"4","Gpr12"
"Arpp21",1.54562984908604e-93,0.353315976952733,0.269,0.008,1.71611282144023e-89,"4","Arpp21"
"Emp3",2.45140045977899e-91,0.570805410562578,0.319,0.015,2.72178993049262e-87,"4","Emp3"
"Insyn1",3.64180159459301e-91,0.575856361148123,0.412,0.032,4.04349231047662e-87,"4","Insyn1"
"Asic4",2.41303199875096e-89,0.418893952034462,0.338,0.019,2.67918942821319e-85,"4","Asic4"
"Creb3l1",4.76642318731999e-86,0.589254216363666,0.344,0.021,5.29215966488138e-82,"4","Creb3l1"
"Slc7a7",4.3706795996952e-85,0.384803369121453,0.294,0.013,4.85276555954158e-81,"4","Slc7a7"
"Lgals1",1.25838600598234e-84,0.647837774955247,0.438,0.041,1.39718598244219e-80,"4","Lgals1"
"Gria4",1.68308417283473e-83,0.265515227375059,0.206,0.003,1.8687283570984e-79,"4","Gria4"
"Gpr22",4.5979574806756e-81,0.34834116153744,0.262,0.01,5.10511219079412e-77,"4","Gpr22"
"Cd44",1.14611646754456e-79,0.433468527880214,0.35,0.025,1.27253311391472e-75,"4","Cd44"
"Loxl1",1.09626420599997e-78,0.364860830710767,0.281,0.014,1.21718214792177e-74,"4","Loxl1"
"Igf1",1.68157853468026e-75,0.35098865612921,0.262,0.012,1.86705664705549e-71,"4","Igf1"
"Kdelr3",1.06266481005625e-74,0.542115373951569,0.388,0.037,1.17987673860546e-70,"4","Kdelr3"
"Pdlim3",6.03241834761206e-73,0.300328800957917,0.231,0.009,6.69779409135367e-69,"4","Pdlim3"
"Crppa",3.42155774819524e-72,0.476620819061219,0.356,0.031,3.79895556782118e-68,"4","Crppa"
"Scg3",4.18101383751793e-69,1.26314629614634,0.981,0.63,4.64217966379616e-65,"4","Scg3"
"Six6",9.29819515358242e-69,1.37624235184396,0.969,0.536,1.03237860790226e-64,"4","Six6"
"Dhx34",1.90227549395312e-66,0.379298060186051,0.319,0.026,2.11209648093615e-62,"4","Dhx34"
"Car2",7.80188094032187e-66,0.461677906923771,0.3,0.023,8.66242840803937e-62,"4","Car2"
"S100g",1.13733562205712e-64,1.36478777556728,0.362,0.039,1.26278374117002e-60,"4","S100g"
"Arhgap18",1.95556673988537e-63,0.277792575008393,0.219,0.01,2.17126575129472e-59,"4","Arhgap18"
"Pde1a",7.24580659478429e-63,0.374938749211898,0.275,0.02,8.04501906218899e-59,"4","Pde1a"
"Scg2",1.02375936530982e-62,1.38729895016388,1,0.962,1.13668002330349e-58,"4","Scg2"
"Drd2",1.84240450187741e-62,0.325833650712073,0.281,0.02,2.04562171843449e-58,"4","Drd2"
"Ptgds",5.45193132967952e-60,0.433301886812644,0.238,0.014,6.05327935534317e-56,"4","Ptgds"
"Copz2",6.00750541270863e-60,0.799978786763854,0.575,0.118,6.67013325973039e-56,"4","Copz2"
"Lamb1",4.57327402631842e-59,0.395673454340371,0.331,0.034,5.07770615142134e-55,"4","Lamb1"
"Chgb",1.5632371553848e-57,0.983959751425364,1,1,1.73566221362375e-53,"4","Chgb"
"Fam126a",9.26911319192298e-57,0.321903475307999,0.256,0.019,1.02914963769921e-52,"4","Fam126a"
"Gstt3",2.45187169483517e-52,0.256795756745382,0.206,0.012,2.72231314277549e-48,"4","Gstt3"
"Fkbp11",1.55484934377002e-51,1.44124251488391,0.8,0.346,1.72634922638785e-47,"4","Fkbp11"
"Col27a1",6.30665448538029e-51,0.356221912436895,0.231,0.017,7.00227847511773e-47,"4","Col27a1"
"Thrb",8.42550536414858e-51,0.416628814976851,0.344,0.044,9.35483860581417e-47,"4","Thrb"
"Gsdma",1.46234423857032e-50,0.266070377297495,0.206,0.013,1.62364080808462e-46,"4","Gsdma"
"Cabp1",1.78442288685423e-50,0.258033590404236,0.206,0.013,1.98124473127425e-46,"4","Cabp1"
"Gpm6a",2.1030572152758e-50,0.33182056894676,0.288,0.03,2.33502442612072e-46,"4","Gpm6a"
"Nrxn2",4.74131252974901e-50,0.320370039987742,0.294,0.031,5.26427930178033e-46,"4","Nrxn2"
"Rcn3",8.58627624777604e-50,0.763972968575353,0.575,0.141,9.53334251790574e-46,"4","Rcn3"
"Ecel1",1.45775138736884e-49,0.316045544442712,0.225,0.017,1.61854136539562e-45,"4","Ecel1"
"Tpt1",6.12318218459404e-49,0.659093050720253,1,1,6.79856917955477e-45,"4","Tpt1"
"Gmfg",2.43447782457632e-48,0.288716264930077,0.2,0.013,2.70300072862709e-44,"4","Gmfg"
"Rprm",3.14274367782457e-48,0.393956104282618,0.375,0.055,3.48938830548862e-44,"4","Rprm"
"Rplp0",1.00098325869207e-47,0.784404956610729,1,0.999,1.1113917121258e-43,"4","Rplp0"
"Ppic",2.83811879165399e-47,0.288566793831633,0.219,0.017,3.15116329437342e-43,"4","Ppic"
"Neurod4",6.14142874991425e-46,0.400387264339909,0.294,0.035,6.81882834102979e-42,"4","Neurod4"
"Olfml3",1.32861291800103e-45,0.454573647425628,0.325,0.044,1.47515892285655e-41,"4","Olfml3"
"Cd63",1.02527155771858e-44,1.18419849522436,0.981,0.946,1.13835901053494e-40,"4","Cd63"
"Eno3",3.88438967967752e-44,0.535267082477779,0.338,0.051,4.31283786134595e-40,"4","Eno3"
"Emb",4.95933822964934e-44,0.753564628818687,0.762,0.275,5.50635323637967e-40,"4","Emb"
"Col1a2",1.19577424083657e-43,0.389079834368449,0.212,0.018,1.32766813960085e-39,"4","Col1a2"
"Sh3bgr",1.31298071080981e-43,0.661542690242561,0.669,0.203,1.45780248321214e-39,"4","Sh3bgr"
"Pianp",4.1720999288995e-43,0.340126739522434,0.294,0.038,4.63228255105712e-39,"4","Pianp"
"Rab34",2.60322616608014e-42,0.302341208929481,0.25,0.027,2.89036201219878e-38,"4","Rab34"
"Wnt10a",5.37148167105774e-42,0.390777270166087,0.3,0.041,5.9639560993754e-38,"4","Wnt10a"
"Plcb1",7.42238874991261e-42,0.430144947002755,0.444,0.091,8.24107822902797e-38,"4","Plcb1"
"Gaa",8.32253954661087e-42,0.911953453800316,0.65,0.215,9.24051565860205e-38,"4","Gaa"
"Pcsk6",1.35131353378478e-40,0.437312307211799,0.375,0.067,1.50036341656124e-36,"4","Pcsk6"
"Cdhr1",1.59265366675621e-40,0.357981164268421,0.331,0.052,1.76832336619942e-36,"4","Cdhr1"
"Card19",3.20460236303525e-39,0.356543800470873,0.325,0.052,3.55807000367804e-35,"4","Card19"
"Pycr1",3.78346266078655e-39,0.513642031744261,0.394,0.079,4.20077859227131e-35,"4","Pycr1"
"Smc2",9.11901893430809e-39,0.472533896621914,0.419,0.089,1.01248467227623e-34,"4","Smc2"
"Tubb3",1.73528681906471e-38,0.516570523322244,0.4,0.082,1.92668895520755e-34,"4","Tubb3"
"Pex5l",3.36849592780873e-36,0.331017094541004,0.306,0.05,3.74004102864603e-32,"4","Pex5l"
"Tle4",4.40643962151456e-36,0.469128960753639,0.537,0.148,4.89246991176762e-32,"4","Tle4"
"Dnajc3",1.55266141181533e-35,0.747222357230861,0.725,0.284,1.72391996553856e-31,"4","Dnajc3"
"Cldn3",2.2573262928273e-35,0.415260142213066,0.406,0.089,2.50630938292615e-31,"4","Cldn3"
"Bdnf",3.02910461089607e-35,0.388818026964068,0.338,0.062,3.36321484947791e-31,"4","Bdnf"
"Eef2",2.0079544672639e-34,0.58967386938708,1,0.983,2.22943184500311e-30,"4","Eef2"
"Lrrn1",2.34045720932499e-33,0.296700893615064,0.25,0.036,2.59860963951354e-29,"4","Lrrn1"
"Slc1a5",2.44018542329764e-33,0.305301018082,0.275,0.044,2.70933787548737e-29,"4","Slc1a5"
"Gnas",2.04161714300264e-32,0.666277627353352,1,1,2.26680751387583e-28,"4","Gnas"
"App",4.05705494274287e-32,0.74421364006055,0.969,0.753,4.50454810292741e-28,"4","App"
"P3h4",1.41036962831806e-31,0.451917564979991,0.444,0.116,1.56593339832154e-27,"4","P3h4"
"Rps2",2.01360672096618e-31,0.624925798315437,0.994,1,2.23570754228875e-27,"4","Rps2"
"Npepl1",2.093982501171e-31,0.255596828894197,0.206,0.026,2.32494877105016e-27,"4","Npepl1"
"Nucb2",2.72257803331267e-31,0.760378705660999,0.931,0.643,3.02287839038706e-27,"4","Nucb2"
"Vkorc1",6.4398675210075e-31,0.989557390909613,0.906,0.722,7.15018490857462e-27,"4","Vkorc1"
"Rab3c",1.08205183071081e-30,0.268922657071314,0.238,0.035,1.20140214763822e-26,"4","Rab3c"
"Tmem59l",4.85723558497992e-30,0.702790086012278,0.787,0.374,5.39298867000321e-26,"4","Tmem59l"
"Impdh1",1.76147082926394e-29,0.387126550043582,0.331,0.072,1.95576106173175e-25,"4","Impdh1"
"Hexb",2.35367255426379e-29,0.408900214713473,0.394,0.099,2.61328263699909e-25,"4","Hexb"
