"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Psme1",3.89628126297297e-15,0.338477784226582,0.997,0.987,4.32604108627889e-11,"0","Psme1"
"Psmb8",3.99332902734915e-15,0.479463198659542,0.766,0.534,4.43379321906576e-11,"0","Psmb8"
"Wdr6",4.30017404711689e-15,0.417821736041131,0.922,0.732,4.77448324451388e-11,"0","Wdr6"
"Tmem59",5.95511023625086e-15,0.332010219830052,0.979,0.949,6.61195889530933e-11,"0","Tmem59"
"Ncam1",8.11425371427994e-15,0.392499480638994,0.853,0.605,9.00925589896502e-11,"0","Ncam1"
"Smpd1",8.85507486415741e-15,0.350443270097205,0.683,0.399,9.83178962167397e-11,"0","Smpd1"
"Ppp2r1a",1.24611033912236e-14,0.368589762782513,0.799,0.57,1.38355630952755e-10,"0","Ppp2r1a"
"Il18bp",1.25062214942859e-14,0.452029421947654,0.626,0.361,1.38856577251056e-10,"0","Il18bp"
"Psmb10",1.25766242097798e-14,0.475448785025269,0.793,0.601,1.39638258601185e-10,"0","Psmb10"
"Vta1",1.79148158137521e-14,0.326208471144658,0.719,0.437,1.98908199980089e-10,"0","Vta1"
"Fosb",2.0217013734518e-14,0.680148917184116,0.488,0.231,2.24469503494353e-10,"0","Fosb"
"Avpr1b",2.18003215204146e-14,0.484160499783513,0.826,0.623,2.42048969841163e-10,"0","Avpr1b"
"Cited2",6.13227903794848e-14,0.477537250466243,0.518,0.251,6.8086694158342e-10,"0","Cited2"
"Hsp90ab1",9.79020762928916e-14,0.303459997925766,1,0.998,1.08700675307998e-09,"0","Hsp90ab1"
"Ndn",1.81203266609162e-13,0.387572391665567,0.856,0.643,2.01189986916153e-09,"0","Ndn"
"Ndfip1",1.93466821547791e-13,0.28314734405155,1,0.984,2.14806211964513e-09,"0","Ndfip1"
"Sh3glb2",2.39082705133316e-13,0.320385274375396,0.743,0.514,2.65453527509521e-09,"0","Sh3glb2"
"Bhlhe40",2.50458815789164e-13,0.401570471053991,0.383,0.155,2.78084423170709e-09,"0","Bhlhe40"
"Gmpr2",2.70061022347147e-13,0.766192466362493,0.512,0.268,2.99848753112037e-09,"0","Gmpr2"
"Senp6",4.00033053243952e-13,0.310018622322297,0.608,0.339,4.4415669901676e-09,"0","Senp6"
"Wdr1",6.43956415105268e-13,0.384594817287482,0.611,0.39,7.14984807691379e-09,"0","Wdr1"
"Mef2a",6.57089536386743e-13,0.323019822632412,0.515,0.264,7.295665122502e-09,"0","Mef2a"
"Vdac1",7.73932055148762e-13,0.337850480486889,0.937,0.812,8.59296760831671e-09,"0","Vdac1"
"Cebpd",7.80439781722913e-13,0.866166820854913,0.578,0.375,8.66522289646951e-09,"0","Cebpd"
"Puf60",8.53282769062432e-13,0.365352425273534,0.722,0.519,9.47399858490018e-09,"0","Puf60"
"Trappc3",8.75558519366923e-13,0.290407249088407,0.692,0.401,9.72132624053095e-09,"0","Trappc3"
"Mpdu1",8.89764974646105e-13,0.303855638584835,0.596,0.337,9.8790605134957e-09,"0","Mpdu1"
"Psmd1",9.28247621809709e-13,0.35809183438711,0.719,0.463,1.03063333449532e-08,"0","Psmd1"
"Atp6v0e2",1.14577458749718e-12,0.315477721473942,0.817,0.608,1.27215352449812e-08,"0","Atp6v0e2"
"Ptpa",1.19327650728631e-12,0.321318310668341,0.641,0.386,1.32489490603999e-08,"0","Ptpa"
"Tmx1",1.50594584247511e-12,0.330945023877741,0.76,0.53,1.67205166890011e-08,"0","Tmx1"
"Rasd1",1.66555787860638e-12,0.731813774282603,0.805,0.608,1.84926891261666e-08,"0","Rasd1"
"Snap25",1.691894823738e-12,0.337280714127504,0.982,0.922,1.8785108227963e-08,"0","Snap25"
"Pja2",1.93128443639476e-12,0.372101992591041,0.79,0.588,2.1443051097291e-08,"0","Pja2"
"Acsl1",2.28705915430544e-12,0.332208949339469,0.686,0.446,2.53932177902533e-08,"0","Acsl1"
"Tuba4a",2.42048053611147e-12,0.433279330781329,0.802,0.623,2.68745953924457e-08,"0","Tuba4a"
"Eif4a2",3.74868078322371e-12,0.300682585151372,0.994,0.978,4.16216027361329e-08,"0","Eif4a2"
"Pcna",4.01801737390626e-12,0.359983821457583,0.551,0.306,4.46120469024812e-08,"0","Pcna"
"Pecr",4.14140099946938e-12,0.276248905059309,0.395,0.169,4.59819752971085e-08,"0","Pecr"
"Bsg",5.53843652924302e-12,0.283236611371048,1,0.998,6.14932607841853e-08,"0","Bsg"
"Mdh1",5.92401219771459e-12,0.350479025728816,0.946,0.885,6.57743074312251e-08,"0","Mdh1"
"Nudt16l1",7.26651964438563e-12,0.321827346268045,0.65,0.41,8.06801676116137e-08,"0","Nudt16l1"
"Rtn4",7.38735001899479e-12,0.34915563345908,0.859,0.681,8.20217472608991e-08,"0","Rtn4"
"Jun",7.43461024564744e-12,0.736610206791361,0.539,0.328,8.25464775574235e-08,"0","Jun"
"Brms1",8.84644402752201e-12,0.277408419896566,0.644,0.395,9.82220680375769e-08,"0","Brms1"
"Nfu1",9.54380109250097e-12,0.303263050775653,0.551,0.315,1.05964823530038e-07,"0","Nfu1"
