"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Usp2",1.11576628978883e-08,0.447135654982264,0.56,0.315,0.000123883531155254,"3","Usp2"
"Acp1",1.13839179692697e-08,0.378802367861222,0.541,0.306,0.000126395641212801,"3","Acp1"
"Zfp869",1.30553457876302e-08,0.281562373029572,0.296,0.119,0.000144953504280058,"3","Zfp869"
"Sub1",1.65374477298836e-08,0.355812344683629,0.925,0.944,0.000183615282144897,"3","Sub1"
"Srsf5",1.71297499174652e-08,0.385830152766555,0.855,0.78,0.000190191613333616,"3","Srsf5"
"Eif1a",1.776878728764e-08,0.443423823964447,0.509,0.286,0.000197286845254667,"3","Eif1a"
"Nktr",1.97826374972254e-08,0.454184041372397,0.836,0.737,0.000219646624131694,"3","Nktr"
"Ywhae1",2.01222844538887e-08,0.30465092131009,0.981,0.968,0.000223417724291527,"3","Ywhae"
"Ywhah",2.1108604409186e-08,0.466056486720381,0.547,0.343,0.000234368834755192,"3","Ywhah"
"Hspa4l",2.27889415355084e-08,0.577382369445951,0.56,0.364,0.00025302561786875,"3","Hspa4l"
"Tnfrsf12a",3.0932089169511e-08,0.387428014024302,0.528,0.302,0.000343438986049081,"3","Tnfrsf12a"
"Csnk1a1",3.63384604617561e-08,0.432698898961767,0.686,0.467,0.000403465926506878,"3","Csnk1a1"
"Pcbp1",5.25960106627466e-08,0.400294294994276,0.723,0.543,0.000583973506388475,"3","Pcbp1"
"Tgif1",5.26379898353485e-08,0.323675152498355,0.264,0.104,0.000584439601141875,"3","Tgif1"
"Cadm1",5.43677253386227e-08,0.33646649805045,0.818,0.615,0.000603644854434728,"3","Cadm1"
"Ndel1",5.76513105652563e-08,0.383286272141633,0.509,0.285,0.00064010250120604,"3","Ndel1"
"Rbbp6",5.87909169200034e-08,0.366528817003247,0.667,0.415,0.000652755550562798,"3","Rbbp6"
"Sf3b1",5.91257291985606e-08,0.388282735337778,0.679,0.446,0.000656472971291618,"3","Sf3b1"
"Bsg1",7.10507847487768e-08,0.301145214006778,1,0.999,0.000788876863065669,"3","Bsg"
"Fubp1",7.65447246928075e-08,0.344516701977057,0.566,0.323,0.000849876078264242,"3","Fubp1"
"Rpl91",9.32637242990067e-08,0.271233825659536,1,1,0.00103550713089187,"3","Rpl9"
"Ythdc1",1.29991006162696e-07,0.401854362298201,0.509,0.298,0.00144329014142441,"3","Ythdc1"
"Pofut2",1.63125090663438e-07,0.425702734550013,0.528,0.33,0.00181117788163615,"3","Pofut2"
"Snu13",1.63884622266402e-07,0.328717260550001,0.761,0.637,0.00181961096102386,"3","Snu13"
"Eprs",1.87128797242095e-07,0.37249365443939,0.528,0.317,0.00207769103577899,"3","Eprs"
"Hnrnpa2b1",1.959491428476e-07,0.331438681414082,0.956,0.948,0.0021756233330369,"3","Hnrnpa2b1"
"Ccnt1",2.21189215683689e-07,0.288392969507595,0.377,0.186,0.002455863861736,"3","Ccnt1"
"Rps141",3.1160948674234e-07,0.276992649146426,1,1,0.0034598001313002,"3","Rps14"
"Jpt1",3.59804515852302e-07,0.430523904793285,0.767,0.548,0.00399490953950811,"3","Jpt1"
"Cyc1",4.14764972375557e-07,0.35343906763258,0.516,0.307,0.00460513548828581,"3","Cyc1"
"Cars",4.86722579700991e-07,0.27822428565771,0.346,0.165,0.0054040808024201,"3","Cars"
"Irf2bpl",7.60383842636128e-07,0.42890888926743,0.459,0.265,0.00844254180478893,"3","Irf2bpl"
"Alkbh1",8.66223418748728e-07,0.289796102207343,0.44,0.231,0.00961767861836712,"3","Alkbh1"
"Mast4",8.98024426877364e-07,0.268128104593699,0.553,0.312,0.00997076521161937,"3","Mast4"
"Camk2n1",9.21384129906882e-07,0.450073976854999,0.698,0.577,0.0102301279943561,"3","Camk2n1"
"Rgs16",9.9444613046046e-07,0.380939395693381,0.233,0.098,0.0110413353865025,"3","Rgs16"
"Eif2s2",9.98503822865771e-07,0.341126168189075,0.723,0.627,0.0110863879452787,"3","Eif2s2"
"Vamp2",1.1297910498817e-06,0.309168864172021,0.673,0.453,0.0125440700268365,"3","Vamp2"
"Ddx24",1.16031124136986e-06,0.348895142487631,0.535,0.327,0.0128829357129295,"3","Ddx24"
"Tspyl2",1.37576707888817e-06,0.282805952029859,0.459,0.256,0.0152751418768953,"3","Tspyl2"
"Jmjd1c",1.38672151516876e-06,0.397175157516348,0.597,0.381,0.0153967689829187,"3","Jmjd1c"
"Slc2a1",1.4244440843931e-06,0.422375740130181,0.314,0.154,0.0158156026690166,"3","Slc2a1"
"Tsc22d1",1.45876253974869e-06,0.483979734397344,0.755,0.672,0.0161966404788297,"3","Tsc22d1"
"Tmem251",1.5346592514066e-06,0.2796560598562,0.321,0.157,0.0170393216683675,"3","Tmem251"
"Ier5",1.6410802640218e-06,0.306698578833424,0.201,0.079,0.018220914171434,"3","Ier5"
"Wbp2",1.64430290063296e-06,0.301526025083811,0.635,0.404,0.0182566951057278,"3","Wbp2"
"Higd1a",1.74866089123924e-06,0.38650943428741,0.824,0.7,0.0194153818754292,"3","Higd1a"
"Ranbp2",1.76629593334237e-06,0.28567984748397,0.302,0.146,0.0196111837479004,"3","Ranbp2"
"Yaf2",1.91042664207644e-06,0.311549786155969,0.453,0.258,0.0212114670069747,"3","Yaf2"
"Wbp11",1.97120257922983e-06,0.256245854521957,0.358,0.183,0.0218862622371889,"3","Wbp11"
"Avpi1",2.16612132652395e-06,0.357474127376415,0.302,0.152,0.0240504450883954,"3","Avpi1"
"Tubb4b",2.95638342637831e-06,0.456313348922188,0.44,0.268,0.0328247251830784,"3","Tubb4b"
"Ewsr1",3.32855685769276e-06,0.354454667829532,0.623,0.435,0.0369569667909627,"3","Ewsr1"
"Slbp",3.58067772911904e-06,0.351520611894455,0.371,0.204,0.0397562648264087,"3","Slbp"
"Nfic",3.63326681712414e-06,0.271292324363659,0.459,0.258,0.0403401614705293,"3","Nfic"
"Isg20",3.87747413245618e-06,0.264943364155172,0.302,0.148,0.043051595292661,"3","Isg20"
"Csde1",3.97445649946481e-06,0.31287591968665,0.585,0.375,0.0441283905135578,"3","Csde1"
"Pcsk1n1",3.98675555813033e-06,0.250926791996578,1,1,0.0442649469619211,"3","Pcsk1n"
"Pcna",4.04571237648308e-06,0.29904659303707,0.377,0.198,0.0449195445160917,"3","Pcna"
"Ube2d3",4.22723811188883e-06,0.327901634833809,0.811,0.806,0.0469350247563016,"3","Ube2d3"
"Mt11",2.54078825941124e-50,2.44615221904902,1,0.992,2.8210372044243e-46,"4","Mt1"
"Sbno2",2.42561085775802e-42,1.25844102569336,0.575,0.107,2.69315573536873e-38,"4","Sbno2"
"Lmna1",5.28292530096231e-42,1.49452648265721,0.787,0.264,5.86563196165845e-38,"4","Lmna"
"Bhlhe401",2.1776617527374e-39,1.3085542492728,0.85,0.322,2.41785784406433e-35,"4","Bhlhe40"
"Errfi11",7.51406874710646e-38,1.28601909715178,0.724,0.204,8.3428705299123e-34,"4","Errfi1"
"Atf31",1.34084726665978e-36,1.15071723780612,0.85,0.272,1.48874272017235e-32,"4","Atf3"
"Ifrd11",2.14043975160176e-36,1.60381701365151,0.827,0.305,2.37653025620344e-32,"4","Ifrd1"
"Jund1",4.45103846335067e-35,1.3188434249243,1,0.91,4.94198800585825e-31,"4","Jund"
"Rheb1",5.47998585126719e-35,1.44544931792938,0.945,0.806,6.08442829066196e-31,"4","Rheb"
"Dstn1",1.23525269362999e-33,1.35836938461479,0.953,0.754,1.37150106573738e-29,"4","Dstn"
"Fosb1",1.75149107804791e-33,1.16025769736496,0.866,0.335,1.94468054395659e-29,"4","Fosb"
"Eif11",1.13430749099232e-32,0.715011913664632,1,1,1.25942160724877e-28,"4","Eif1"
"Nfil31",1.39400980325989e-32,0.930460664623632,0.598,0.15,1.54776908455946e-28,"4","Nfil3"
"Tgif11",2.09125195691977e-31,0.834408036137325,0.449,0.082,2.32191704776802e-27,"4","Tgif1"
"Ppp1r15a1",2.65275653447284e-31,1.0759997692376,0.827,0.324,2.9453555802252e-27,"4","Ppp1r15a"
"Actg11",6.49846812361943e-30,1.25575005504395,1,0.982,7.21524915765465e-26,"4","Actg1"
"Stat31",2.61329904331919e-29,0.929372463016231,0.732,0.265,2.9015459277973e-25,"4","Stat3"
"Maff1",3.05474197122255e-29,0.809310900805968,0.48,0.1,3.3916800106484e-25,"4","Maff"
"Slc2a11",2.24848556606572e-28,1.06895880236289,0.52,0.129,2.49649352400277e-24,"4","Slc2a1"
"Nr4a11",2.29592808412706e-28,1.03800904000474,0.898,0.432,2.54916895180628e-24,"4","Nr4a1"
"Sgms2",6.43706653208925e-28,0.716391699514597,0.354,0.053,7.1470749705787e-24,"4","Sgms2"
"Rcan1",1.25735800121364e-27,0.911485196961002,0.37,0.063,1.39604458874751e-23,"4","Rcan1"
"Eif1a1",3.90928474685626e-27,0.913554467938767,0.693,0.267,4.34047885443451e-23,"4","Eif1a"
"Slc38a21",1.7273629560245e-26,0.946111528997117,0.85,0.379,1.917891090074e-22,"4","Slc38a2"
"Ubc1",2.13115708221605e-26,1.01717769175227,0.992,0.985,2.36622370838448e-22,"4","Ubc"
"Tiparp1",2.99542559928629e-26,0.962664082496681,0.535,0.147,3.32582104288757e-22,"4","Tiparp"
"Atf41",1.12602754624598e-25,0.991290260938446,0.85,0.461,1.25022838459691e-21,"4","Atf4"
"Csrnp11",1.55343932928155e-25,0.690449060036836,0.598,0.177,1.72478368730131e-21,"4","Csrnp1"
"Ddit31",3.32290207678008e-25,1.1516169391499,0.748,0.329,3.68941817584893e-21,"4","Ddit3"
"Socs31",2.17914308115848e-24,0.756059979492401,0.433,0.096,2.41950256301026e-20,"4","Socs3"
"Mast41",2.52451002519963e-24,1.13328685503268,0.677,0.303,2.80296348097915e-20,"4","Mast4"
"Cebpb1",4.22191527422737e-24,0.941740267147444,0.898,0.475,4.68759252897465e-20,"4","Cebpb"
"Klf91",9.69932088328702e-24,1.13133134583848,0.811,0.416,1.07691559767136e-19,"4","Klf9"
"Nptx2",2.96545480407834e-23,0.828319663420869,0.315,0.053,3.29254446896818e-19,"4","Nptx2"
"Btg11",7.72966195722661e-22,0.906664307300466,0.882,0.578,8.58224367110871e-18,"4","Btg1"
"Gadd45b1",9.36401000024538e-22,1.10289054077959,0.598,0.217,1.03968603032724e-17,"4","Gadd45b"
"Jmjd1c1",1.20595043346361e-21,0.863101603266872,0.748,0.367,1.33896676627465e-17,"4","Jmjd1c"
"Tsc22d11",2.95702985869948e-21,1.35389700844194,0.835,0.663,3.28319025211403e-17,"4","Tsc22d1"
"Eif5a1",5.84202090965489e-20,0.766395346725032,0.969,0.936,6.48639581598982e-16,"4","Eif5a"
"Fth12",2.12453783203765e-19,0.663254414592795,1,1,2.3588743549114e-15,"4","Fth1"
"Hspa81",2.58532420323006e-19,0.614373221884628,1,1,2.87048546284633e-15,"4","Hspa8"
"Arid5a1",3.35779628297276e-19,0.61047726503484,0.346,0.078,3.72816121298466e-15,"4","Arid5a"
"Irs21",6.62334837720434e-19,0.647153444237769,0.496,0.162,7.35390370320998e-15,"4","Irs2"
"Per11",7.47698650602874e-19,0.695383343651411,0.606,0.236,8.3016981176437e-15,"4","Per1"
"Rab6a1",7.94586688620793e-19,0.892890347096108,0.717,0.368,8.82229600375666e-15,"4","Rab6a"
"Fosl21",1.36223641496221e-18,0.653703608989993,0.465,0.145,1.51249109153254e-14,"4","Fosl2"
"Msmo11",1.5091849980497e-18,0.740673541341865,0.622,0.243,1.67564810333458e-14,"4","Msmo1"
"C2cd4b1",4.39187355111281e-18,1.46187575550392,0.661,0.311,4.87629720380055e-14,"4","C2cd4b"
"Ccdc85b1",6.87994467138344e-18,1.44232208602026,0.638,0.336,7.63880256863704e-14,"4","Ccdc85b"
"Oser11",9.10745318954707e-18,0.724238206323596,0.575,0.232,1.01120052763541e-13,"4","Oser1"
"Cdkn1a1",1.42656385678487e-17,0.747323559066488,0.591,0.23,1.58391385018824e-13,"4","Cdkn1a"
"Ccnl11",3.3890523573435e-17,0.832451712614609,0.701,0.362,3.76286483235849e-13,"4","Ccnl1"
"Map3k81",4.22230054179106e-17,0.456999340822171,0.307,0.068,4.68802029155062e-13,"4","Map3k8"
"Herpud11",4.84221961062941e-17,0.741982574813991,0.787,0.49,5.37631643368183e-13,"4","Herpud1"
"Rab18",2.03577800591379e-16,0.632776421034927,0.512,0.201,2.26032431996609e-12,"4","Rab18"
"Coq10b1",2.54756932534377e-16,0.648016168212099,0.803,0.438,2.82856622192918e-12,"4","Coq10b"
"Clic4",4.09859906444068e-16,0.347901568938724,0.244,0.045,4.55067454124849e-12,"4","Clic4"
"Actb1",1.79179107236553e-15,0.930239864188616,0.992,0.989,1.98942562764745e-11,"4","Actb"
"Gnl3",1.80160077905216e-15,0.609348489294741,0.52,0.21,2.00031734498161e-11,"4","Gnl3"
"Hspa51",3.20018456527979e-15,0.697196717228523,1,0.971,3.55316492283015e-11,"4","Hspa5"
"Pim31",5.1070538586688e-15,0.588976993388246,0.575,0.249,5.67036189927997e-11,"4","Pim3"
"Mat2a1",6.26647422989584e-15,0.843295362954835,0.724,0.437,6.95766633745335e-11,"4","Mat2a"
"Pabpc11",6.45924255324002e-15,0.674890063407762,0.74,0.449,7.1716970068624e-11,"4","Pabpc1"
"Slc3a21",9.20773105526628e-15,0.717570557214405,0.622,0.305,1.02233437906621e-10,"4","Slc3a2"
"Cebpd1",1.79359612218722e-14,1.08007884589671,0.583,0.299,1.99142977446447e-10,"4","Cebpd"
"Rps142",2.11782854670799e-14,0.473656855291334,1,1,2.35142503540988e-10,"4","Rps14"
"Klf131",2.67262801650308e-14,0.717335671824514,0.606,0.295,2.96741888672337e-10,"4","Klf13"
"Rbm391",2.68821301838696e-14,0.486646489107906,0.992,0.957,2.98472291431504e-10,"4","Rbm39"
"Nfkbiz1",2.94402832952442e-14,0.508031270450914,0.37,0.112,3.26875465427097e-10,"4","Nfkbiz"
"Usp37",3.32436563155656e-14,0.431184496541201,0.323,0.09,3.69104316071725e-10,"4","Usp37"
"Mapk61",6.61638849080495e-14,0.624919282146544,0.465,0.188,7.34617614134073e-10,"4","Mapk6"
"Tubb6",7.94283303630316e-14,0.435886476572622,0.213,0.042,8.8189275202074e-10,"4","Tubb6"
"Rap1b1",1.25703317966069e-13,0.598387404952771,0.677,0.375,1.39568393937727e-09,"4","Rap1b"
"Noct",1.49924792107854e-13,0.396302946569084,0.307,0.086,1.66461496677351e-09,"4","Noct"
"Tmem2511",2.14027280116413e-13,0.448483568786849,0.417,0.148,2.37634489113253e-09,"4","Tmem251"
"Tpm41",2.38332909499553e-13,0.69628573142592,0.591,0.297,2.64621029417353e-09,"4","Tpm4"
"Vcl1",2.88140558996606e-13,0.479213427162703,0.339,0.105,3.19922462653932e-09,"4","Vcl"
"Itpkc",3.7744850548043e-13,0.36272006401065,0.22,0.046,4.19081075634921e-09,"4","Itpkc"
"Ubald1",5.76573996114624e-13,0.563218378122385,0.417,0.159,6.40170107886067e-09,"4","Ubald1"
"Pnrc11",7.90404504101537e-13,0.65074742507327,0.78,0.505,8.77586120903937e-09,"4","Pnrc1"
"Ddx501",1.12443044466724e-12,0.573541004982093,0.827,0.61,1.24845512271403e-08,"4","Ddx50"
"Zfp361",1.22923762352662e-12,0.489390024925559,0.551,0.242,1.3648225334016e-08,"4","Zfp36"
"Sertad11",1.69035639412719e-12,0.465130334140348,0.402,0.146,1.87680270439942e-08,"4","Sertad1"
"Pim1",2.53674085203486e-12,0.65658324076618,0.315,0.102,2.81654336801431e-08,"4","Pim1"
"Ccdc88c",5.99326032729406e-12,0.462377098493889,0.417,0.159,6.6543169413946e-08,"4","Ccdc88c"
"Pi4k2a",6.03870312279077e-12,0.502046786595392,0.425,0.167,6.70477207723459e-08,"4","Pi4k2a"
"Hmox11",7.81176856449417e-12,0.37336033773866,0.315,0.099,8.67340663715788e-08,"4","Hmox1"
"Midn",8.79295070349307e-12,0.557636199245477,0.362,0.134,9.76281316608836e-08,"4","Midn"
"Rhoc",1.32314990332542e-11,0.668724705831968,0.386,0.147,1.46909333766222e-07,"4","Rhoc"
"Cry2",1.42945231104365e-11,0.430726319181235,0.37,0.132,1.58712090095176e-07,"4","Cry2"
"Uck2",1.45471307641197e-11,0.423865996971404,0.291,0.09,1.61516792874021e-07,"4","Uck2"
"Ube2d31",1.53615586608178e-11,0.50622327037312,0.882,0.796,1.70559385811061e-07,"4","Ube2d3"
"Insig11",1.54444735624143e-11,0.645288852973237,0.551,0.267,1.71479989963486e-07,"4","Insig1"
"Nipa21",2.31376661314955e-11,0.565493004011351,0.417,0.175,2.56897507057994e-07,"4","Nipa2"
"Tra2b1",2.33362306340095e-11,0.653147978310724,0.795,0.613,2.59102168729407e-07,"4","Tra2b"
"Cystm11",3.08922126519228e-11,0.491013448980424,0.913,0.884,3.42996237074299e-07,"4","Cystm1"
"Csnk1a11",3.57843422353743e-11,0.542750740565717,0.724,0.469,3.97313551839361e-07,"4","Csnk1a1"
"Slc25a251",4.69363903424367e-11,0.600611626465971,0.48,0.222,5.21134741972074e-07,"4","Slc25a25"
"Gadd45a",4.89122024229806e-11,0.766711402243389,0.449,0.209,5.43072183502353e-07,"4","Gadd45a"
"Btg21",7.64745635417327e-11,0.445236143715018,0.969,0.937,8.49097079003858e-07,"4","Btg2"
"Rpl4",8.02595665159745e-11,0.400441543656006,1,1,8.91121967026865e-07,"4","Rpl4"
"Plekho1",1.63912248164671e-10,0.359497958154812,0.244,0.07,1.81991769137234e-06,"4","Plekho1"
"Trib11",1.76430004356965e-10,0.436357948200906,0.299,0.101,1.95890233837538e-06,"4","Trib1"
"Rnf34",2.21663659962725e-10,0.360976727952068,0.339,0.124,2.46113161656614e-06,"4","Rnf34"
"Ubb2",2.67946422825498e-10,0.312688704876582,1,1,2.9750091326315e-06,"4","Ubb"
"Myl12a1",3.49513880198297e-10,0.606753194063423,0.724,0.464,3.8806526118417e-06,"4","Myl12a"
"Nr4a2",3.6054392849146e-10,0.859938253657172,0.567,0.315,4.00311923804067e-06,"4","Nr4a2"
"Cep85l",3.61099650368113e-10,0.358472903794031,0.26,0.08,4.00928941803716e-06,"4","Cep85l"
"Rpl92",4.31897947797089e-10,0.401380935720157,1,1,4.79536291439108e-06,"4","Rpl9"
"Egr41",7.05135927539232e-10,0.645013343654877,0.26,0.08,7.82912420346809e-06,"4","Egr4"
"Sf3b11",1.08024505925354e-09,0.582996751650656,0.717,0.449,1.1993960892892e-05,"4","Sf3b1"
"Nr1d11",1.09251897224087e-09,0.541116953806405,0.535,0.277,1.21302381487904e-05,"4","Nr1d1"
"Rpl81",1.13187612853155e-09,0.354345339842526,1,1,1.25672206550858e-05,"4","Rpl8"
"Atp2b1",1.21503667278326e-09,0.492375678764969,0.614,0.357,1.34905521779126e-05,"4","Atp2b1"
"Anp32b",1.24555224971076e-09,0.55329429772182,0.717,0.473,1.38293666285386e-05,"4","Anp32b"
"Ftl11",1.27177464227164e-09,0.426707064248894,1,1,1.4120513853142e-05,"4","Ftl1"
"Rpl18",1.36475786621857e-09,0.361671738592853,1,1,1.51529065886248e-05,"4","Rpl18"
"Aopep",1.49371787648883e-09,0.432911768733199,0.378,0.159,1.65847495826555e-05,"4","Aopep"
"Rpl3",1.65726386082275e-09,0.368778069455555,1,1,1.8400600646715e-05,"4","Rpl3"
"Eloc",1.85159583303712e-09,0.696939659459303,0.685,0.499,2.05582685342111e-05,"4","Eloc"
"Cars1",2.24874263958654e-09,0.411152529474747,0.386,0.166,2.49677895273293e-05,"4","Cars"
"Ttc19",3.03465099707354e-09,0.50214342332074,0.48,0.239,3.36937300205075e-05,"4","Ttc19"
"Tnnt11",3.10894313900081e-09,0.963163878381913,0.583,0.366,3.4518595672326e-05,"4","Tnnt1"
"Arid5b",3.30600543029321e-09,0.429431454435322,0.276,0.099,3.67065782925455e-05,"4","Arid5b"
"Selenok1",4.12694223833149e-09,0.370329636836525,1,1,4.58214396721945e-05,"4","Selenok"
"Eef21",4.50949972986068e-09,0.405929224174532,1,0.99,5.00689755006432e-05,"4","Eef2"
"Siah21",4.71374194466542e-09,0.395035544529819,0.378,0.162,5.23366768116202e-05,"4","Siah2"
"Rps191",4.84036336992617e-09,0.34028998194279,1,1,5.37425544962903e-05,"4","Rps19"
"Mul1",5.04761730931402e-09,0.271890177448843,0.244,0.078,5.60436949853136e-05,"4","Mul1"
"Rps5",5.57378149749532e-09,0.363585004739987,1,1,6.18856959666906e-05,"4","Rps5"
"Vmp1",6.05585845393031e-09,0.778430669028735,0.386,0.191,6.72381964139882e-05,"4","Vmp1"
"Ndel11",7.00229578410517e-09,0.586216483021151,0.52,0.292,7.77464900909197e-05,"4","Ndel1"
"Sec24a1",8.82332279509825e-09,0.52935849259323,0.433,0.213,9.79653529939759e-05,"4","Sec24a"
"Hmgcr1",1.27823459294439e-08,0.435525434246476,0.362,0.162,0.000141922386854616,"4","Hmgcr"
"Rps2",1.29382376069335e-08,0.326087409529023,1,1,0.000143653252149783,"4","Rps2"
"Gem1",1.31410727457276e-08,0.475935141656012,0.386,0.171,0.000145905330695814,"4","Gem"
"Zfp655",1.45800718528646e-08,0.34586348497013,0.26,0.091,0.000161882537782356,"4","Zfp655"
"Ube4b",1.73139594530784e-08,0.405787484719598,0.441,0.214,0.000192236891807529,"4","Ube4b"
"Bcl10",1.85519714153715e-08,0.397612166062296,0.386,0.172,0.00020598253862487,"4","Bcl10"
"Nktr1",2.01242650486105e-08,0.457055127983426,0.858,0.738,0.000223439714834722,"4","Nktr"
"Mapre11",2.66910867395497e-08,0.407063641406868,0.457,0.229,0.00029635113606922,"4","Mapre1"
"Arfgap21",2.89198983469276e-08,0.394940082324378,0.48,0.246,0.000321097631345937,"4","Arfgap2"
"Papola",3.49611650381252e-08,0.438427812316203,0.583,0.355,0.000388173815418304,"4","Papola"
"Irf2bpl1",4.26042419391823e-08,0.539376693818922,0.496,0.267,0.000473034898250741,"4","Irf2bpl"
"Rpl141",5.1421804586135e-08,0.320326575294639,1,1,0.000570936296319857,"4","Rpl14"
"Rps271",5.43973608548693e-08,0.312547557701261,1,1,0.000603973897571614,"4","Rps27"
"Rbbp61",5.81814915268742e-08,0.446057773022732,0.654,0.426,0.000645989100422884,"4","Rbbp6"
"Cfl11",5.90038100055574e-08,0.416282171436246,0.976,0.969,0.000655119302491704,"4","Cfl1"
"Syne2",7.01779949612877e-08,0.42048415716919,0.362,0.17,0.000779186278055178,"4","Syne2"
"Rpl22l11",8.20969551047772e-08,0.30362161281294,1,1,0.000911522492528341,"4","Rpl22l1"
"Oaz11",1.00143130083756e-07,0.307737829670403,1,0.999,0.00111188917331994,"4","Oaz1"
"Rpl18a",1.02841641702254e-07,0.308247995340982,1,1,0.00114185074782013,"4","Rpl18a"
"Pvr",1.1159334793231e-07,0.308925667822306,0.244,0.088,0.00123902094209244,"4","Pvr"
"Rps3",1.30792059468161e-07,0.325998526955012,1,1,0.00145218423627499,"4","Rps3"
"Nup98",1.67726225003126e-07,0.352404256468757,0.346,0.156,0.00186226427620971,"4","Nup98"
"Gabarap",2.18541929882991e-07,0.381545074164324,0.992,0.99,0.00242647104749085,"4","Gabarap"
"Cidea1",2.24475112102644e-07,0.753239282540908,0.48,0.291,0.00249234716967565,"4","Cidea"
"Gnl1",2.37583751805962e-07,0.391512637872352,0.339,0.159,0.00263789239630159,"4","Gnl1"
"Pcsk1n2",2.39885760212935e-07,0.319586355222176,1,1,0.00266345159564421,"4","Pcsk1n"
"Sub11",2.44348107152837e-07,0.37535478167953,0.969,0.937,0.00271299703371795,"4","Sub1"
"Zyx",2.67709278587727e-07,0.296032329018124,0.236,0.087,0.00297237612015953,"4","Zyx"
"Pkig",2.84788603665205e-07,0.390189822842471,0.559,0.344,0.00316200786649478,"4","Pkig"
"Alkbh11",3.03203248059006e-07,0.484369367574317,0.433,0.24,0.00336646566319914,"4","Alkbh1"
"Klf7",3.92685587213667e-07,0.530892228259726,0.346,0.181,0.00435998807483335,"4","Klf7"
"Tmem371",4.01045526850008e-07,0.396742835729148,0.252,0.1,0.00445280848461563,"4","Tmem37"
"Gadd45g1",4.04970323219904e-07,0.618077950282553,0.394,0.201,0.00449638549871059,"4","Gadd45g"
"Eef1a1",4.19575281299498e-07,0.307868898103686,1,1,0.00465854434826833,"4","Eef1a1"
"Idi11",4.80601854083368e-07,0.34372907104942,0.315,0.139,0.00533612238588764,"4","Idi1"
"Rps241",5.75165772488981e-07,0.310403165011919,1,1,0.00638606557194516,"4","Rps24"
"Rps27a1",6.29525336610067e-07,0.289902941234549,1,1,0.00698961981238157,"4","Rps27a"
"Bsg2",6.3737356776012e-07,0.334557724101288,1,0.999,0.00707675872284061,"4","Bsg"
"Arih1",6.71327355263623e-07,0.303970148442764,0.307,0.135,0.007453747625492,"4","Arih1"
"Rnf10",6.81842452103514e-07,0.26466547329822,0.457,0.238,0.00757049674570531,"4","Rnf10"
"Zdbf2",7.04492794931058e-07,0.439611234317726,0.488,0.292,0.00782198350211954,"4","Zdbf2"
"Ptpn1",7.31068103850543e-07,0.421502744828964,0.449,0.257,0.00811704915705258,"4","Ptpn1"
"Fau1",7.32979654612349e-07,0.308084611979725,1,1,0.00813827310516091,"4","Fau"
"Gnai2",7.91051451647142e-07,0.403169725302377,0.724,0.548,0.00878304426763822,"4","Gnai2"
"Rpl131",8.87420876785481e-07,0.273584786194668,1,1,0.00985303399494919,"4","Rpl13"
"Atf2",9.40148217095335e-07,0.331824913854074,0.346,0.17,0.0104384656544095,"4","Atf2"
"Rpl15",9.7453218221237e-07,0.279906576500947,1,1,0.0108202308191039,"4","Rpl15"
"Arl4a1",1.10725342664199e-06,0.460402086627266,0.48,0.283,0.012293834796006,"4","Arl4a"
"Ypel2",1.17771553198874e-06,0.41767731543172,0.236,0.095,0.013076175551671,"4","Ypel2"
"Odc11",1.18844600023636e-06,0.5443542369532,0.409,0.223,0.0131953159406243,"4","Odc1"
"Zfp8691",1.24761598564207e-06,0.253440452293656,0.291,0.126,0.0138522802885839,"4","Zfp869"
"Avpi11",1.27620408415078e-06,0.391884500473144,0.323,0.154,0.0141696939463261,"4","Avpi1"
"Scg21",1.86371602801719e-06,0.341680333627447,1,0.994,0.0206928390590749,"4","Scg2"
"Mcub1",1.86384017065263e-06,0.424560708629268,0.724,0.499,0.0206942174147562,"4","Mcub"
"Malt1",1.99363303963015e-06,0.341214938382498,0.331,0.156,0.0221353076390136,"4","Malt1"
"Rpl351",2.05904178692265e-06,0.286998223285022,1,0.999,0.0228615409602021,"4","Rpl35"
"Rps181",2.24108078965961e-06,0.279789621925095,1,1,0.0248827200075907,"4","Rps18"
"Atp2a21",2.29630100243395e-06,0.321002911963667,0.402,0.213,0.0254958300300242,"4","Atp2a2"
"Rpl171",2.44886825230003e-06,0.269623755205338,1,1,0.0271897842052872,"4","Rpl17"
"Eif4e",2.45124216955469e-06,0.367103943534151,0.441,0.252,0.0272161418085657,"4","Eif4e"
"Map1b",2.50588813623778e-06,0.40358447161568,0.803,0.665,0.0278228759766481,"4","Map1b"
"Gabarapl2",2.54195622084249e-06,0.327111140219091,0.969,0.968,0.0282233399200142,"4","Gabarapl2"
"Srsf51",2.64888500737195e-06,0.322225012816018,0.874,0.78,0.0294105702368508,"4","Srsf5"
"Arf61",2.88483942576555e-06,0.34934814355058,0.299,0.141,0.0320303721442749,"4","Arf6"
"Rpl10a",3.08364912815204e-06,0.403372533660156,1,0.998,0.0342377562698721,"4","Rpl10a"
"Pofut21",3.25018032950371e-06,0.375013920475135,0.528,0.337,0.0360867521984796,"4","Pofut2"
"Tmbim1",3.47370841448332e-06,0.493888263208228,0.331,0.17,0.0385685845260083,"4","Tmbim1"
