,loss,f1_score,val_loss,val_f1_score
0,29.499662399291992,0.4621061682701111,88.44575500488281,0.26791855692863464
1,16.571073532104492,0.7647726535797119,7.327470302581787,0.7119215726852417
2,4.177495002746582,0.9218860864639282,0.9859205484390259,0.7836834788322449
3,0.7344277501106262,0.9681548476219177,0.47551825642585754,0.7983005046844482
4,0.12022817134857178,0.9748431444168091,0.471631795167923,0.8260831236839294
5,0.15810075402259827,0.9766706228256226,0.48030832409858704,0.8469288945198059
6,0.04647498577833176,0.986322283744812,0.7026630640029907,0.834212064743042
7,0.07032988965511322,0.990333080291748,0.8856580853462219,0.8534231185913086
8,0.01198787335306406,0.99623042345047,0.449870765209198,0.8961385488510132
9,0.02486461214721203,0.9930121302604675,0.4019199013710022,0.9537155628204346
10,0.0358363576233387,0.9927802681922913,0.4226645827293396,0.9355735182762146
11,0.05232889950275421,0.9922000765800476,0.7134381532669067,0.9118131995201111
12,0.09219621121883392,0.9936891198158264,0.9442726373672485,0.9061393737792969
13,0.4563482403755188,0.9929432272911072,1.7438513040542603,0.8584401607513428
14,0.08258213847875595,0.9926179051399231,1.5063483715057373,0.8754110336303711
15,0.033978722989559174,0.9909745454788208,1.5615726709365845,0.915215790271759
16,0.01760248839855194,0.9953244924545288,1.3995709419250488,0.9063433408737183
17,0.018933894112706184,0.9940148591995239,1.0061326026916504,0.9086296558380127
18,0.026171568781137466,0.9932606220245361,1.0032892227172852,0.8655495643615723
19,0.07742907851934433,0.9916061162948608,1.8060601949691772,0.8632683753967285
20,0.20066310465335846,0.9833698868751526,1.2322522401809692,0.8917096853256226
21,0.13840970396995544,0.9847716689109802,2.252882719039917,0.9155163764953613
22,0.11043199896812439,0.9920344352722168,1.7879300117492676,0.9147970080375671
23,0.038523849099874496,0.9954922199249268,1.775106430053711,0.9137011766433716
24,0.10240703076124191,0.9939471483230591,1.2095232009887695,0.9123753905296326
25,0.019897524267435074,0.9959161281585693,1.4973251819610596,0.8961063623428345
26,0.015012986026704311,0.9971323013305664,1.447766900062561,0.9056057929992676
27,0.10706976801156998,0.9959059953689575,1.2395052909851074,0.9071428775787354
28,0.07710471749305725,0.998035192489624,1.1326037645339966,0.8990393877029419
29,0.04427272453904152,0.9980342984199524,1.4900505542755127,0.901098906993866
