,loss,f1_score,val_loss,val_f1_score
0,36.24121856689453,0.4513266980648041,18.37273406982422,0.8232960104942322
1,10.221231460571289,0.8809008598327637,20.082767486572266,0.8320063948631287
2,3.8449206352233887,0.9639363884925842,21.831045150756836,0.7826007008552551
3,4.8760576248168945,0.9437828063964844,67.33506774902344,0.6772080063819885
4,3.0550951957702637,0.9471597671508789,38.70003128051758,0.897335946559906
5,1.3705939054489136,0.978460967540741,39.46358108520508,0.8855393528938293
6,0.37489616870880127,0.9889588356018066,38.30105209350586,0.8715314269065857
7,0.23005792498588562,0.9983140826225281,47.35933303833008,0.897335946559906
8,0.11929783225059509,0.994724452495575,45.94600296020508,0.8580246567726135
9,0.027585141360759735,0.998088538646698,49.066226959228516,0.8583232760429382
10,0.0007728161290287971,1.0,49.329490661621094,0.8309523463249207
11,0.014737625606358051,0.9985532164573669,45.47762680053711,0.8716732859611511
12,0.0002348932030145079,1.0,52.11637878417969,0.8311349749565125
13,0.02834964171051979,0.9983140826225281,50.88772964477539,0.8306322693824768
14,0.21019521355628967,0.9985532164573669,59.330440521240234,0.8430683016777039
15,5.768269329564646e-05,1.0,48.79228591918945,0.8445394039154053
16,0.4283416271209717,0.9968717694282532,51.34571075439453,0.8456273674964905
17,0.0001077989290934056,1.0,46.526004791259766,0.8706932067871094
18,0.009170892648398876,0.998088538646698,53.30345916748047,0.8703703284263611
19,0.00013035739539191127,1.0,51.09658432006836,0.8837944865226746
20,0.11365462839603424,0.998088538646698,52.254112243652344,0.8855393528938293
21,0.00011370659922249615,1.0,57.20878982543945,0.897335946559906
22,6.230848521227017e-05,1.0,48.41416931152344,0.8842113614082336
23,0.022565355524420738,0.9985551834106445,47.08464813232422,0.8842113614082336
24,2.935497832368128e-05,1.0,47.869903564453125,0.8855393528938293
25,2.545880306570325e-05,1.0,49.53003692626953,0.8984583020210266
26,1.9648990928544663e-05,1.0,53.101688385009766,0.8832389712333679
27,2.526842763472814e-05,1.0,49.320594787597656,0.897335946559906
28,1.1552022442629095e-05,1.0,54.76369857788086,0.8716732859611511
29,0.127170592546463,0.9985532164573669,56.51935577392578,0.8619916439056396
30,7.901951903477311e-06,1.0,48.35955810546875,0.897335946559906
31,4.337866812420543e-06,1.0,45.10062026977539,0.88668292760849
32,5.160510681889718e-06,1.0,46.77128219604492,0.8616557717323303
33,0.30166947841644287,0.9985551834106445,45.708396911621094,0.88668292760849
34,0.14703786373138428,0.9985551834106445,47.53317642211914,0.88668292760849
35,5.778281320090173e-06,1.0,50.138973236083984,0.8855393528938293
36,8.914104910218157e-06,1.0,43.5345458984375,0.8984583020210266
37,4.169159637967823e-06,1.0,51.49655532836914,0.897335946559906
38,1.5393593457702082e-06,1.0,48.78437423706055,0.8855393528938293
39,2.258901304230676e-06,1.0,48.84351348876953,0.897335946559906
40,1.881233060885279e-06,1.0,42.29642868041992,0.8977739214897156
41,3.7799438814545283e-06,1.0,50.11748123168945,0.897335946559906
42,4.8690390030969866e-06,1.0,44.229408264160156,0.8855393528938293
43,2.4635980935272528e-06,1.0,50.99174118041992,0.8984583020210266
44,1.122180310630938e-05,1.0,51.94615173339844,0.897335946559906
45,2.472135975040146e-06,1.0,47.32668685913086,0.8984583020210266
46,1.83631232175685e-06,1.0,45.98545837402344,0.897335946559906
47,2.903468839576817e-06,1.0,47.90029525756836,0.897335946559906
48,2.5161984922306146e-06,1.0,49.21553421020508,0.897335946559906
49,1.8823319578586961e-06,1.0,45.36142349243164,0.8855393528938293
50,2.661717644514283e-06,1.0,47.538818359375,0.897335946559906
51,4.1460070860921405e-06,1.0,45.06896209716797,0.900094211101532
52,1.3470033763951506e-06,1.0,44.80728530883789,0.8855393528938293
53,2.267973468406126e-05,1.0,45.856101989746094,0.8984583020210266
54,2.627789399411995e-06,1.0,48.38191604614258,0.8842113614082336
55,1.3760273986918037e-06,1.0,49.49496841430664,0.900094211101532
56,2.9354253001656616e-06,1.0,46.70512771606445,0.8855393528938293
57,1.0695006267269491e-06,1.0,45.948699951171875,0.8855393528938293
58,1.8127497014575056e-06,1.0,46.88618469238281,0.897335946559906
59,1.9932224404328736e-06,1.0,41.62038040161133,0.8855393528938293
60,1.3568810572905932e-06,1.0,43.303611755371094,0.8842113614082336
61,2.5077561076614074e-06,1.0,47.0909309387207,0.8881894946098328
62,1.5689487327108509e-06,1.0,48.82312774658203,0.897335946559906
63,2.9917669053247664e-06,1.0,45.42111587524414,0.8842113614082336
64,1.5813981235623942e-06,1.0,44.978973388671875,0.897335946559906
65,1.1967687214564648e-06,1.0,45.00865936279297,0.88668292760849
66,2.6479251573618967e-06,1.0,51.55467987060547,0.886363685131073
67,1.2773822390954592e-06,1.0,47.12538528442383,0.900094211101532
68,7.911857551334833e-07,1.0,45.74662780761719,0.886363685131073
69,1.6297544789267704e-06,1.0,43.28675079345703,0.897335946559906
70,1.3141775525582489e-06,1.0,46.07268142700195,0.8984583020210266
71,1.525844027128187e-06,1.0,45.20882797241211,0.88668292760849
72,1.7266617078348645e-06,1.0,43.96273422241211,0.897335946559906
73,1.4968246659918805e-06,1.0,48.44509506225586,0.897335946559906
74,1.0708151876315242e-06,1.0,57.74820327758789,0.8881894946098328
75,1.2597422482940601e-06,1.0,49.68062210083008,0.897335946559906
76,1.2677116956183454e-06,1.0,50.85509490966797,0.8724436163902283
